Year,MSHAID,MineName,STATE,MineCounty,MineStatus,MineType,CompanyType,OperationType,OperatingCompany,OperatingCompanyAddress,UnionCode,CoalSupplyRegion,Production,AverageEmployee,LabourHours,latitute,longitude
2015,1516734,Clintwood Elkhorn Ii,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Preparation Plant,Clintwood Elkhorn Mining Llc,"23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,4,8609,37.7353,84.2987
2015,1516734,Clintwood Elkhorn Ii,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Clintwood Elkhorn Mining Llc,"23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,47,114377,37.7353,84.2987
2015,1517659,Three Mile Mine #1,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,251242,24,53182,37.7353,84.2987
2015,1517733,Preparation Plant,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Mc Mining Llc,"4126 State Highway 194 W, Pilgrim, KY 41501",,Appalachia Central,0,24,47849,37.7353,84.2987
2015,1517941,No 2,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"P.O. Box 2100, Elkhorn City, KY 41502",,Appalachia Central,281933,51,86066,37.7353,84.2987
2015,1517979,Mine No. 8,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Woodman Three Mine, Inc.","2412 Feds Creek Road, Steele, KY 41566",,Appalachia Central,60641,12,31879,37.7353,84.2987
2015,1518001,No 1,Kentucky (East),Pike,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Lost Ridge Mining Llc,"P.O. Box 431, Prestonsburg, KY 41653",,Appalachia Central,8565,8,6849,37.7353,84.2987
2015,1518040,No. 6,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"6320 Hwy 610 W, Myra, KY 41537",,Appalachia Central,409621,66,126398,37.7353,84.2987
2015,1518280,S-1 Hunts Branch,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Revelation Energy Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,318118,22,68051,37.7353,84.2987
2015,1518363,Bevins Branch Surface Mine,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Corporation,"P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,16223,25,34224,37.7353,84.2987
2015,1518381,Taylor Fork Energy,Kentucky (East),Pike,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Sidney Coal Company Inc,"P.O. Box 299, Sidney, KY 41564",,Appalachia Central,1085,19,15484,37.7353,84.2987
2015,1518454,Auger Mine No 29,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",,Appalachia Central,21627,3,4451,37.7353,84.2987
2015,1518626,Mine # 5,Kentucky (East),Pike,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Inspiration Resources Inc.,"P.O. Box 431, Hardy, KY 41531",,Appalachia Central,2700,4,2608,37.7353,84.2987
2015,1518713,No 009,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,C W Augering Inc,"24044 State Hwy 194 East, Fedscreek, KY 41524",,Appalachia Central,40526,16,19281,37.7353,84.2987
2015,1518721,Mine #23,Kentucky (East),Pike,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Mccoy Elkhorn Coal Co.,"222 Kelsey Friend Drive, Pikeville, KY 41501",,Appalachia Central,352696,69,159261,37.7353,84.2987
2015,1518775,Mine #15,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Mccoy Elkhorn Coal Co.,"2560 State Highway 194 East, Pikeville, KY 41501",,Appalachia Central,302693,81,181492,37.7353,84.2987
2015,1518911,Mine #28,Kentucky (East),Pike,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,133749,20,53706,37.7353,84.2987
2015,1518943,Mine No 5,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Falcon Coal Corporation,"P.O. Box 1247, Wise, VA 24293",,Appalachia Central,92823,16,38301,37.7353,84.2987
2015,1518946,Job #49,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Premier Elkhorn Coal Company,","6920 Highway 610 W, Myra, KY 41537",,Appalachia Central,246394,59,135996,37.7353,84.2987
2015,1518952,No 2,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Jmeg Mine, Llc","631 Brawley School Road, Mooresville, NC 28117",,Appalachia Central,37470,8,11031,37.7353,84.2987
2015,1519048,Mine #15a,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Jarisa Inc.,"P.O. Box 536, Neon, KY 41840",,Appalachia Central,2000,35,8300,37.7353,84.2987
2015,1519094,Center Creek Mine,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,C S & S Coal Corporation,"P.O. Box 1247, Wise, VA 24293",,Appalachia Central,64924,16,38455,37.7353,84.2987
2015,1519097,Process Energy,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,"Sidney Coal Company, Inc.","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,714983,124,272441,37.7353,84.2987
2015,1519145,No 8,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",,Appalachia Central,22361,17,9362,37.7353,84.2987
2015,1519153,#1 Mine,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Dynasty Mining Inc.,"1368 Powells Creek, Pikeville, KY 41501",,Appalachia Central,13519,9,8614,37.7353,84.2987
2015,1519180,M3 Energy,Kentucky (East),Pike,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Sidney Coal Company, Inc.","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,48361,28,23862,37.7353,84.2987
2015,1519188,Grapevine Mine,Kentucky (East),Pike,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Banner Blue Coal Company,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,17472,36,11446,37.7353,84.2987
2015,1519208,# 4,Kentucky (East),Pike,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Inspiration Resources Inc.,"P.O. Box 431, Hardy, KY 41531",,Appalachia Central,53109,14,22960,37.7353,84.2987
2015,1519280,No 4,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Cavalier Mineral Inc,"17339 River Drive Suite B, Vansant, VA 24656",,Appalachia Central,108077,29,51456,37.7353,84.2987
2015,1519325,Mine No. 7,Kentucky (East),Pike,Active,Underground,Contractor,Mine only,Clas Coal Company Inc.,"P.O. Box 643, Elkhorn City, KY 41522",,Appalachia Central,131761,38,93031,37.7353,84.2987
2015,1519371,# 9,Kentucky (East),Pike,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Pia Company, Inc.","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,98608,14,20764,37.7353,84.2987
2015,1519396,Persimmon #1,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Clintwood Elkhorn Mining Llc,"23956 State  Highway 194e, Feds Creek, KY 41524",,Appalachia Central,17728,3,4698,37.7353,84.2987
2015,1519433,Eagle 2,Kentucky (East),Pike,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Jet Coal Company Inc,"P.O. Box 276, Virgie, KY 41572",,Appalachia Central,98060,22,30096,37.7353,84.2987
2015,1519464,S-23 Harmonds Branch,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, Llc.","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,18604,5,9288,37.7353,84.2987
2015,1519475,Beech Creek Surface Mine,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Corporation,"P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,29096,17,26328,37.7353,84.2987
2015,1519501,Mine No 11,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Hubble Mining Co Llc,"P.O. Box 392, Pikeville, KY 41502",,Appalachia Central,169783,60,123074,37.7353,84.2987
2015,1519515,Mine #4,Kentucky (East),Pike,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Excel Mining, Llc.","4168 State Highway 194 West, Pikeville, KY 41501",,Appalachia Central,1514679,230,515386,37.7353,84.2987
2015,1519534,Eagle 3,Kentucky (East),Pike,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,New Jet Llc,"P.O. Box 276, Virgie, KY 41572",,Appalachia Central,128079,48,65883,37.7353,84.2987
2015,1519541,7-E,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Dags Branch Coal Co, Inc.","P.O. Box 159, Fedscreek, KY 41524",,Appalachia Central,31070,13,22073,37.7353,84.2987
2015,1519544,No 9,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Apex Energy, Inc.","24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,21004,20,7433,37.7353,84.2987
2015,1519604,Beaver Mine No. 1,Kentucky (East),Pike,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Mill Branch Processing, Inc.","P.O. Box 100, Ashcamp, KY 41512",,Appalachia Central,1095,6,2176,37.7353,84.2987
2015,1519622,Job 51,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Premier Elkhorn Coal Company,","6920 Hwy. 610 West, Myra, KY 41537",,Appalachia Central,44394,9,19275,37.7353,84.2987
2015,1519689,No 24,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Cw Augering Inc,"24044 State Highway  194, Fedscreek, KY 41524",,Appalachia Central,40017,14,13886,37.7353,84.2987
2015,1519711,Pegs Branch,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Renergy Kentucky Inc,"80 J. Goodin Branch Road, Barbourville, KY 40906",,Appalachia Central,6792,3,672,37.7353,84.2987
2015,1519712,#2,Kentucky (East),Pike,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Dynasty Mining Inc,"1386 Powells Creek Rd, Pikeville, KY 41501",,Appalachia Central,2083,9,1742,37.7353,84.2987
2015,1519721,Job # 57,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Premier Elkhorn Coal Company,","6920 Hwy. 610 West, Myra, KY 41537",,Appalachia Central,7013,3,2751,37.7353,84.2987
2015,1519722,No. 11 Allen Branch Job,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Apex Energy, Inc.","24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,84674,37,27863,37.7353,84.2987
2015,1519725,No. 2 Auger,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Augustus Augering And Contract,"229 Kelly Branch Road, Salyersville, KY 41465",,Appalachia Central,800,2,100,37.7353,84.2987
2015,1519758,Addcar #2,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Corporation,"P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,66705,6,5345,37.7353,84.2987
2015,1519760,Job #58,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Premier Elkhorn Coal Company,","6920 Highway 610 W, Myra, KY 41537",,Appalachia Central,23046,10,13480,37.7353,84.2987
2015,1519775,No. 1,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,New Age Mining Llc,"1020 Ky Route 122, Martin, KY 41649",,Appalachia Central,4463,14,8313,37.7353,84.2987
2015,1519776,Elkhorn 2 Deep Mine Face-Up Po,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Apex Energy, Inc.","P.O. Box 2100, Pikeville, KY 41524",,Appalachia Central,10839,19,8296,37.7353,84.2987
2015,1509938,Gatliff Tipple,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy Suite 10, Corbin, KY 40701",,Appalachia Central,0,29,57801,37.7353,84.2987
2015,1509938,Gatliff Tipple,Kentucky (East),Whitley,Active,Underground,Indepedent Producer Operator,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy Suite 10, Corbin, KY 40701",,Appalachia Central,0,26,53354,37.7353,84.2987
2015,1517871,Ghm #40,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40743",,Appalachia Central,34715,3,3423,37.7353,84.2987
2015,1518466,F-M #4,Kentucky (East),Whitley,Active,Underground,Indepedent Producer Operator,Mine only,F-M Coal Corp,"P.O. Box 1733, Corbin, KY 40702",,Appalachia Central,100485,21,48181,37.7353,84.2987
2015,1518716,Hatfield Gap Surface Mine,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,Mountainside Coal Co,"7692 S. Hwy 25w, Williamsburg, KY 40769",,Appalachia Central,75808,29,67107,37.7353,84.2987
2015,1518819,Shm-35 (Flat Creek),Kentucky (East),Whitley,Active,Surface,Contractor,Mine only,Contract Highwall Mining Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,68840,7,10645,37.7353,84.2987
2015,1519002,Josie Mine #2,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,American Highwall Mining Llc,"P.O. Box 1539, Chilhowie, VA 24319",,Appalachia Central,6101,7,13046,37.7353,84.2987
2015,1519508,Morgan  Hollow Mine #1,Kentucky (East),Whitley,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Alden Resources Llc,"332 W. Cumberland Gap Pkwy, Su, Corbin, KY 40701",,Appalachia Central,34084,23,46672,37.7353,84.2987
2015,1519571,Mine #7,Kentucky (East),Whitley,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Clear Development, Llc","P.O. Box 1385, Lafollette, TN 37766",,Appalachia Central,3933,5,3431,37.7353,84.2987
2015,1519596,Lick Fork Mine #1,Kentucky (East),Whitley,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Alden Resources Llc,"332 W Cumberland Gap Parkway, Corbin, KY 40701",,Appalachia Central,286,4,3709,37.7353,84.2987
2015,1519614,Maple Creek Mine #1,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,"Alden Resources, Llc","332 W. Cumberland Gap Parkway,, Corbin, KY 40701",,Appalachia Central,33472,23,48227,37.7353,84.2987
2015,1519663,Ghm #56,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,Green Hill Mining Inc,"6109 S. Us Hwy 25, Corbin, KY 40701",,Appalachia Central,31102,2,3674,37.7353,84.2987
2015,1519779,Steele Hollow Mine,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,"Acpky1, Llc","P.O. Box 3335, London, KY 40743",,Appalachia Central,5409,10,9045,37.7353,84.2987
2015,4003398,Shm-75 (Morgan Hollow),Kentucky (East),Whitley,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Contract Highwall Mining, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,75232,8,10727,37.7353,84.2987
2015,1519647,Gillmore No. 1,Kentucky (East),Wolfe,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Sf Contracting, Llc","1030 Hamburg Road, Raleigh, IL 62977",,Appalachia Central,24444,10,10239,37.7353,84.2987
2015,1519657,North Knottsville Mine,Kentucky (West),Daviess,Active,Surface,Indepedent Producer Operator,Mine only,"Western Kentucky Minerals, Inc","P.O. Box 155, Philpot, KY 42366",,Illinois Basin,334672,24,68936,36.9847,86.456
2015,1519667,Joes Run Processing,Kentucky (West),Daviess,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Western Kentucky Minerals, Inc","P.O. Box 155, Philpot, KY 42366",,Illinois Basin,0,4,12257,36.9847,86.456
2015,1502013,East Volunteer,Kentucky (West),Hopkins,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,Hopkins County Coal Llc,"35 Frank Cox Rd, Madisonville, KY 42431",,Illinois Basin,0,34,83767,36.9847,86.456
2015,1514335,Warrior Preparation Plant,Kentucky (West),Hopkins,Active,Underground,Operating Subsidiary,Preparation Plant,"Warrior Coal, Llc","57 J.E. Ellis Road, Madisonville, KY 42431",,Illinois Basin,0,41,116768,36.9847,86.456
2015,1517216,Cardinal,Kentucky (West),Hopkins,Active,Underground,Operating Subsidiary,Mine only,Warrior Coal Llc,"57 J.E. Ellis Road, Madisonville, KY 42431",,Illinois Basin,3973731,462,1190082,36.9847,86.456
2015,1518826,Elk Creek Mine,Kentucky (West),Hopkins,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Hopkins County Coal Llc,"35 Frank Cox Road, Madisonville, KY 42431",,Illinois Basin,2870880,323,804194,36.9847,86.456
2015,1519424,Riveredge Mine,Kentucky (West),Mclean,Active,Underground,Indepedent Producer Operator,Mine only,Pennyrile Energy Llc,"7386 Sr 593, Calhoun, KY 42327",,Illinois Basin,842924,115,274779,36.9847,86.456
2015,1519749,Riveredge Surface Operation,Kentucky (West),Mclean,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Pennyrile Energy, Llc","7386 State Route 593, Calhoun, KY 42327",,Illinois Basin,0,25,63049,36.9847,86.456
2015,1517741,Paradise #9,Kentucky (West),Muhlenberg,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Kenamerican Resources Inc,"297-A State Route 2551, Bremen, KY 42325",,Illinois Basin,2102723,266,608530,36.9847,86.456
2015,1519356,Parkway Mine Surface Facilitie,Kentucky (West),Muhlenberg,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Armstrong Coal Company, Inc.","407 Brown Rd., Madisonville, KY 42431",,Illinois Basin,0,29,54520,36.9847,86.456
2015,1519358,Parkway Mine,Kentucky (West),Muhlenberg,Active,Underground,Indepedent Producer Operator,Mine only,"Armstrong Coal Company, Inc.","407 Brown Road, Madisonville, KY 42431",,Illinois Basin,1107255,133,318432,36.9847,86.456
2015,1519744,Survant,Kentucky (West),Muhlenberg,Active,Underground,Indepedent Producer Operator,Mine only,Thoroughfare Mining Llc,"2802 River Haul Rd, Central City, KY 42330",,Illinois Basin,357754,41,106528,36.9847,86.456
2015,1519165,Midway Coal Handling Facility,Kentucky (West),Ohio,Active,Surface,Indepedent Producer Operator,Preparation Plant,Armstrong Coal Company Inc,"407 Brown Road, Madisonville, KY 42431",,Illinois Basin,0,21,35312,36.9847,86.456
2015,1519165,Midway Coal Handling Facility,Kentucky (West),Ohio,Active,Underground,Indepedent Producer Operator,Preparation Plant,Armstrong Coal Company Inc,"407 Brown Road, Madisonville, KY 42431",,Illinois Basin,0,12,19014,36.9847,86.456
